sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
11,12916_2023_Article_3070,37775772,"Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under intensive contact tracing in Hunan, China.",33750783,10.1038/s41467-021-21710-6,2021,"Hu S, Wang W, Wang Y, Litvinova M, Luo K, Ren L, Sun Q, Chen X, Zeng G, Li J, Liang L, Deng Z, Zheng W, Li M, Yang H, Guo J, Wang K, Chen X, Liu Z, Yan H, Shi H, Chen Z, Zhou Y, Sun K, Vespignani A, Viboud C, Gao L, Ajelli M, Yu H",Nature communications,,verified,,,2026-01-27T15:55:03.889247
11,12916_2023_Article_3070,37775772,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,32694200,10.1126/science.abc9004,2020,"Ali ST, Wang L, Lau EHY, Xu XK, Du Z, Wu Y, Leung GM, Cowling BJ","Science (New York, N.Y.)",,verified,,,2026-01-27T15:55:56.151898
11,12916_2023_Article_3070,37775772,"Serial Intervals and Incubation Periods of SARS-CoV-2 Omicron and Delta Variants, Singapore.",36878009,10.3201/eid2904.220854,2023,"Zeng K, Santhya S, Soong A, Malhotra N, Pushparajah D, Thoon KC, Yeo B, Ho ZJM, Cheng MCI",Emerging infectious diseases,,verified,,,2026-01-27T15:56:17.786372
11,12916_2023_Article_3070,37775772,Serial intervals in SARS-CoV-2 B.1.617.2 variant cases.,34388398,10.1016/S0140-6736(21)01697-4,2021,"Pung R, Mak TM, CMMID COVID-19 working group, Kucharski AJ, Lee VJ","Lancet (London, England)",,verified,,,2026-01-27T15:56:56.971528
11,12916_2023_Article_3070,37775772,Estimation of the incubation period and generation time of SARS-CoV-2 Alpha and Delta variants from contact tracing data.,36524247,10.1017/S0950268822001947,2022,"Manica M, Litvinova M, De Bellis A, Guzzetta G, Mancuso P, Vicentini M, Venturelli F, Bisaccia E, Bento AI, Poletti P, Marziano V, Zardini A, d'Andrea V, Trentini F, Bella A, Riccardo F, Pezzotti P, Ajelli M, Giorgi Rossi P, Merler S, Reggio Emilia COVID-19 Working Group",Epidemiology and infection,,verified,,,2026-01-27T15:57:17.399790
11,12916_2023_Article_3070,37775772,"Serial Intervals and Household Transmission of SARS-CoV-2 Omicron Variant, South Korea, 2021.",35107418,10.3201/eid2803.212607,2022,"Song JS, Lee J, Kim M, Jeong HS, Kim MS, Kim SG, Yoo HN, Lee JJ, Lee HY, Lee SE, Kim EJ, Rhee JE, Kim IH, Park YJ",Emerging infectious diseases,,verified,,,2026-01-27T15:57:51.436323
11,12916_2023_Article_3070,37775772,Intrinsic generation time of the SARS-CoV-2 Omicron variant: An observational study of household transmission.,35791373,10.1016/j.lanepe.2022.100446,2022,"Manica M, De Bellis A, Guzzetta G, Mancuso P, Vicentini M, Venturelli F, Zerbini A, Bisaccia E, Litvinova M, Menegale F, Molina Grané C, Poletti P, Marziano V, Zardini A, d'Andrea V, Trentini F, Bella A, Riccardo F, Pezzotti P, Ajelli M, Giorgi Rossi P, Merler S, Reggio Emilia COVID-19 Working Group",The Lancet regional health. Europe,,verified,,,2026-01-27T15:58:13.317419
11,12916_2023_Article_3070,37775772,"Epidemiology of Infections with SARS-CoV-2 Omicron BA.2 Variant, Hong Kong, January-March 2022",35914518,10.3201/eid2809.220613,2022,"Yonatan M Mefsin, Dongxuan Chen, Helen S Bond, Yun Lin, Justin K Cheung, Jessica Y Wong, Sheikh Taslim Ali, Eric H Y Lau, Peng Wu, Gabriel M Leung, Benjamin J Cowling",,,verified,,,2026-01-27T15:59:51.670396
11,12916_2023_Article_3070,37775772,"Transmission and containment of the SARS-CoV-2 Delta variant of concern in Guangzhou, China: A population-based study.",34986169,10.1371/journal.pntd.0010048,2022,"Li L, Han ZG, Qin PZ, Liu WH, Yang Z, Chen ZQ, Li K, Xie CJ, Ma Y, Wang H, Huang Y, Fan SJ, Yan ZL, Ou CQ, Luo L",PLoS neglected tropical diseases,,verified,,,2026-01-27T16:00:36.556493
11,12916_2023_Article_3070,37775772,Analysis of community-acquired COVID-19 cases in Taiwan.,32796323,10.1097/JCMA.0000000000000411,2020,"Liu JY, Chen TJ, Hwang SJ",Journal of the Chinese Medical Association : JCMA,,verified,,,2026-01-27T16:00:53.834942
